"Experiment";"Tracking";"Period_day";"Period";"IdLabel";"time_bins";"mean_sine_choice";"timediff";"matching_strategy";"fixed_vol";"maximizing_strategy";"output";"congruence";"side_pref_strategy";"only_fluc_strategy";"only_fix_strategy"
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 19:50:00;0;13350;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 19:55:00;0;13650;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:00:00;0;13950;0,75;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:05:00;0;14250;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:10:00;0;14550;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:15:00;0;14850;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:20:00;0;15150;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:25:00;0;15450;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:30:00;0;15750;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:35:00;0;16050;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:45:00;0;16350;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:50:00;0;16650;0,75;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 20:55:00;0;16950;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:00:00;0;17250;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:05:00;0;17550;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:10:00;0;17850;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:15:00;0;18150;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:20:00;0;18450;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:25:00;0;18750;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:35:00;0;19050;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:40:00;0;19350;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:50:00;0;19650;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 21:55:00;0;19950;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:00:00;0;20250;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:05:00;0;20550;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:10:00;0;20850;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:20:00;0;21150;0,75;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:30:00;0;21450;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:35:00;0;21750;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:45:00;0;22050;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 22:50:00;0;22350;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:00:00;0;22650;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:05:00;0;22950;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:10:00;0;23250;0,116977778440509;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:15:00;0;23550;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:20:00;0;23850;0,75;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:30:00;0;24150;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:35:00;0;24450;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:40:00;0;24750;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:45:00;0;25050;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:50:00;0;25350;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-22 23:55:00;0;25650;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:00:00;0;25950;0,116977778440509;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:10:00;0;26250;0,413175911166535;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:15:00;0;26550;0,75;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:25:00;0;26850;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:30:00;0;27150;0,969846310392954;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:35:00;0;27450;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:40:00;0;27750;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:45:00;0;28050;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:50:00;0;28350;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 00:55:00;0;28650;0,116977778440509;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:00:00;0;28950;0,413175911166532;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:05:00;0;29250;0,749999999999997;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:10:00;0;29550;0,969846310392953;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:15:00;0;29850;0,969846310392956;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:25:00;0;30150;0,750000000000004;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:30:00;0;30450;0,41317591116654;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:35:00;0;30750;0,116977778440514;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:40:00;0;31050;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:45:00;0;31350;0,116977778440507;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 01:55:00;0;31650;0,413175911166528;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:00:00;0;31950;0,749999999999994;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:10:00;0;32250;0,969846310392952;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:15:00;0;32550;0,969846310392957;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:20:00;0;32850;0,750000000000001;0,514285714285714;1;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:25:00;0;33150;0,413175911166536;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:30:00;0;33450;0,116977778440512;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 66";2020-07-23 02:35:00;0;33750;0;0,514285714285714;0;"fix";1;0;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:00:00;1;0;1;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:05:00;0,875;150;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:15:00;1;450;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:30:00;0,461538461538462;750;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:35:00;1;1050;0,116977778440511;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:40:00;1;1350;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:45:00;1;1650;0,116977778440511;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:50:00;0,933333333333333;1950;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 15:55:00;1;2250;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:00:00;1;2550;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:05:00;1;2850;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:10:00;1;3150;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:20:00;1;3450;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:25:00;1;3750;0,116977778440511;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:30:00;1;4050;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:35:00;1;4350;0,116977778440511;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:40:00;1;4650;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:45:00;1;4950;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:50:00;1;5250;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 16:55:00;1;5550;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:00:00;0,75;5850;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:05:00;1;6150;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:10:00;1;6450;0,116977778440511;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:15:00;1;6750;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:20:00;1;7050;0,11697777844051;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:30:00;1;7350;0,413175911166533;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:35:00;1;7650;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:40:00;1;7950;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:45:00;1;8250;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:50:00;1;8550;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 17:55:00;1;8850;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:00:00;1;9150;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:05:00;1;9450;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:10:00;1;9750;0,11697777844051;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:15:00;1;10050;0,413175911166533;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:20:00;1;10350;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:25:00;1;10650;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:30:00;1;10950;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:35:00;0,95;11250;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:40:00;1;11550;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:45:00;1;11850;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:50:00;1;12150;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 18:55:00;1;12450;0,11697777844051;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:00:00;1;12750;0,413175911166533;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:05:00;1;13050;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:10:00;1;13350;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:15:00;1;13650;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:20:00;1;13950;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:25:00;1;14250;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:30:00;1;14550;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:35:00;1;14850;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:40:00;1;15150;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:45:00;1;15450;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:50:00;1;15750;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 19:55:00;1;16050;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:00:00;1;16350;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:05:00;1;16650;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:10:00;1;16950;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:15:00;1;17250;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:20:00;1;17550;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:25:00;1;17850;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:30:00;1;18150;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:35:00;1;18450;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:40:00;1;18750;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:45:00;1;19050;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:50:00;1;19350;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 20:55:00;1;19650;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:00:00;1;19950;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:05:00;1;20250;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:10:00;1;20550;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:15:00;1;20850;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:20:00;1;21150;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:25:00;0,5;21450;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:30:00;0,5;21750;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:35:00;1;22050;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:40:00;1;22350;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:45:00;1;22650;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:50:00;1;22950;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 21:55:00;1;23250;0,116977778440509;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:00:00;1;23550;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:05:00;1;23850;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:10:00;1;24150;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:15:00;1;24450;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:20:00;1;24750;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:25:00;1;25050;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:30:00;1;25350;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:35:00;1;25650;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:40:00;1;25950;0,116977778440509;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:45:00;1;26250;0,413175911166535;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:50:00;1;26550;0,75;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 22:55:00;1;26850;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:00:00;1;27150;0,969846310392954;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:05:00;1;27450;0,750000000000001;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:10:00;1;27750;0,413175911166536;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:15:00;1;28050;0,116977778440512;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:20:00;1;28350;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:25:00;1;28650;0,116977778440509;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:30:00;1;28950;0,413175911166532;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:35:00;1;29250;0,749999999999997;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:40:00;1;29550;0,969846310392953;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:45:00;1;29850;0,969846310392956;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:50:00;1;30150;0,750000000000004;0,514285714285714;1;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-20 23:55:00;1;30450;0,41317591116654;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-21 00:00:00;1;30750;0,116977778440514;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-21 00:05:00;1;31050;0;0,514285714285714;0;"fluc";1;1;1;0
"Objective";"non-tracker";"0.75";2700;"Bat 92";2020-07-21 00:10:00;1;31350;0,116977778440507;0,514285714285714;0;"fluc";1;1;1;0
